id,popularity,budget,revenue,original_title,cast,director,runtime,vote_average,release_year,genre1,genre2,genre3,genre4,genre5
1689,0.321865,35000000,4858139,Little Buddha,Keanu Reeves|Bridget Fonda|Chris Isaak|Ruocheng Ying|Alex Wiesendanger,Bernardo Bertolucci,140,5.8,1993,Drama,History,,,
507,0.32060700000000003,1500000,418961,Killing Zoe,Eric Stoltz|Julie Delpy|Jean-Hugues Anglade|Tai Thai|Bruce Ramsay,Roger Avary,96,5.8,1993,Action,Crime,Drama,Thriller,
2625,0.32051,0,0,Mr. Jones,Richard Gere|Lena Olin|Anne Bancroft|Tom Irwin|Delroy Lindo,Mike Figgis,114,5.5,1993,Drama,Romance,,,
8291,0.313792,14000000,27515786,Poetic Justice,Janet Jackson|Tupac Shakur|Regina King|Joe Torry|Tyra Ferrell,John Singleton,109,6.8,1993,Drama,Romance,,,
51980,0.299195,0,0,Germinal,Miou-Miou|GÃÂ©rard Depardieu|Renaud|Jean Carmet|Judith Henry,Claude Berri,160,6.3,1993,Drama,Romance,,,
25389,0.29896,0,9532895,Matinee,John Goodman|Cathy Moriarty|Simon Fenton|Omri Katz|Lisa Jakub,Joe Dante,99,6.0,1993,Comedy,Drama,,,
14291,0.297843,0,7266383,Searching for Bobby Fischer,Max Pomeranc|Joe Mantegna|Joan Allen|Ben Kingsley|Laurence Fishburne,Steven Zaillian,110,7.2,1993,Drama,,,,
34444,0.293473,8000000,0,Even Cowgirls Get the Blues,Uma Thurman|Lorraine Bracco|Pat Morita|Angie Dickinson|Keanu Reeves,Gus Van Sant,96,4.5,1993,Western,Drama,Comedy,Romance,
1413,0.288407,0,1499795,M. Butterfly,Jeremy Irons|John Lone|Barbara Sukowa|Ian Richardson|Annabel Leventon,David Cronenberg,101,6.4,1993,Drama,Romance,,,
25748,0.286492,900000,6980986,Children of the Corn II: The Final Sacrifice,Terence Knox|Paul Scherrer|Ryan Bollman|Christie Clark|Rosalind Allen,David Price,92,4.7,1993,Horror,Mystery,,,
10419,0.285641,0,5632086,Swing Kids,Robert Sean Leonard|Christian Bale|Frank Whaley|Barbara Hershey|Tushka Bergen,Thomas Carter,112,7.1,1993,Music,Drama,,,
17796,0.284435,0,0,Freaked,Brooke Shields|William Sadler|Alex Winter|Randy Quaid|Michael Stoyanov,Alex Winter|Tom Stern,86,5.3,1993,Comedy,,,,
18133,0.279635,0,23042200,The Program,James Caan|Halle Berry|Omar Epps|Craig Sheffer|Kristy Swanson,David S. Ward,112,5.9,1993,Drama,,,,
19931,0.269327,11000000,32861136,The Joy Luck Club,Ming-Na Wen|Lauren Tom|Tamlyn Tomita|Rosalind Chao|KiÃ¡Â»u Chinh,Wayne Wang,139,6.8,1993,Drama,,,,
12121,0.268507,22000000,0,Made in America,Whoopi Goldberg|Ted Danson|Nia Long|Will Smith|Jennifer Tilly,Richard Benjamin,111,5.6,1993,Comedy,,,,
11041,0.262971,0,0,The Beverly Hillbillies,Jim Varney|Diedrich Bader|Erika Eleniak|Cloris Leachman|Lily Tomlin,Penelope Spheeris,93,5.3,1993,Comedy,,,,
12574,0.261518,0,0,Cop and ÃÂ½,Burt Reynolds|Norman D. Golden II|Ruby Dee|Holland Taylor|Ray Sharkey,Henry Winkler,97,5.1,1993,Action,Comedy,Family,,
26333,0.256768,0,18899204,Untamed Heart,Christian Slater|Marisa Tomei|Rosie Perez|Kyle Secor|Willie Garson,Tony Bill,102,5.9,1993,Comedy,Drama,Romance,,
24126,0.512054,0,0,Warlock: The Armageddon,Julian Sands|Chris Young|Paula Marshall|Joanna Pacula|Steve Kahan,Anthony Hickox,98,5.4,1993,Fantasy,Horror,Science Fiction,,
33408,0.240771,6000000,13609396,The Crush,Cary Elwes|Alicia Silverstone|Jennifer Rubin|Kurtwood Smith|Amber Benson,Alan Shapiro,89,5.9,1993,Drama,Thriller,,,
15613,0.23906,19885552,19724334,Fire in the Sky,D. B. Sweeney|Robert Patrick|Craig Sheffer|Peter Berg|Henry Thomas,Robert Lieberman,109,6.4,1993,Drama,Horror,Thriller,Mystery,
18890,0.231644,0,9317021,We're Back! A Dinosaur's Story,John Goodman|Jay Leno|Walter Cronkite|Blaze Berdahl|Rhea Perlman,Phil Nibbelink|Simon Wells|Dick Zondag|Ralph Zondag,64,5.7,1993,Animation,Science Fiction,Family,,
34024,0.246803,0,0,King of the Hill,Jesse Bradford|Jeroen KrabbÃÂ©|Lisa Eichhorn|Karen Allen|Spalding Gray,Steven Soderbergh,103,5.4,1993,Drama,,,,
25684,0.230512,0,0,American Ninja 5,David Bradley|Lee Reyes|Anne Dupont|Pat Morita|James Lew,Bobby Gene Leonard,102,4.2,1993,Action,Thriller,,,
57789,0.226302,0,0,"Double, Double, Toil and Trouble",Mary-Kate Olsen|Ashley Olsen|Cloris Leachman|Phil Fondacaro|Eric McCormack,Stuart Margolin,96,6.1,1993,Family,,,,
11655,0.225616,0,0,Cronos,Federico Luppi|Ron Perlman|Claudio Brook|Margarita Isabel|Tamara Shanath,Guillermo del Toro,94,5.9,1993,Drama,Horror,Thriller,,
17811,0.211198,0,2967668,Fong Sai Yuk juk jaap,Jet Li|Michelle Reis|Josephine Siao|Adam Cheng|Amy Kwok,Corey Yuen Kwai,95,6.1,1993,Adventure,Action,Comedy,Foreign,
16437,0.210436,5000000,0,Cyborg 2,Elias Koteas|Angelina Jolie|Jack Palance|Billy Drago|Karen Sheperd,Michael Schroeder,99,3.5,1993,Action,Adventure,Science Fiction,,
11198,0.209795,0,0,Sing si lip yan,Jackie Chan|Joey Wong|Richard Norton|Kumiko Goto|Ã©âÂ±Ã¦Â·âÃ¨Â²Å¾,Wong Jing,105,6.6,1993,Action,Adventure,Comedy,Romance,
15797,0.207999,6000000,3283371,Only the Strong,Mark Dacascos|Geoffrey Lewis|Stacey Travis|Paco Christian Prieto|Todd Susman,Sheldon Lettich,99,6.7,1993,Action,,,,
65137,0.200168,0,3418141,Father Hood,Patrick Swayze|Halle Berry|Sabrina Lloyd|Brian Bonsall|Michael Ironside,Darrell James Roodt,95,5.9,1993,Action,Comedy,Family,,
18857,0.197668,0,194720,Zhong an zu,Jackie Chan|Kent Cheng|Law Kar-Ying|Au-Yeung Pui-San|Christine Ng,Kirk Wong,103,6.5,1993,Action,Crime,Drama,Foreign,Thriller
12661,0.191825,0,12416686,Undercover Blues,Kathleen Turner|Dennis Quaid|Fiona Shaw|Stanley Tucci|Larry Miller,Herbert Ross,90,5.8,1993,Comedy,Crime,,,
41759,0.191721,6000000,12974636,Man's Best Friend,Ally Sheedy|Lance Henriksen|Robert Costanzo|Fredric Lehne|John Cassini,John Lafia,97,5.5,1993,Horror,Science Fiction,Thriller,,
18215,0.190206,0,1796389,Boxing Helena,Julian Sands|Sherilyn Fenn|Bill Paxton|Kurtwood Smith|Art Garfunkel,Jennifer Chambers Lynch,107,4.6,1993,Drama,Romance,,,
17653,0.181982,0,3956913,Fong Sai Yuk,Jet Li|Josephine Siao|Vincent Zhao|Michelle Reis|Paul Chu Kong,Corey Yuen Kwai,106,7.1,1993,Adventure,Action,Comedy,,
27804,0.181726,14000000,0,The Thing Called Love,River Phoenix|Samantha Mathis|Dermot Mulroney|Sandra Bullock|Anthony Clark,Peter Bogdanovich,116,5.8,1993,Music,Drama,Romance,,
13063,0.181665,125000,0,Cannibal! The Musical,Trey Parker|Dian Bachar|Ian Hardin|Jon Hegel|Masao Maki,Trey Parker,97,6.7,1993,Comedy,History,Horror,,
33539,0.174646,0,6574896,Once Upon a Forest,Michael Crawford|Ben Vereen|Ellen Blain|Benji Gregory|Paige Gosney,Charles Grosvenor,71,6.1,1993,Animation,Family,Adventure,,
34098,0.168519,2000000,0,Ticks,Ami Dolenz|Seth Green|Clint Howard|Peter Scolari|Rance Howard,Tony Randel,85,5.2,1993,Horror,Science Fiction,,,
32998,0.246549,0,0,Necronomicon,Jeffrey Combs|Bruce Payne|Belinda Bauer|Richard Lynch|Bess Meyer,Christophe Gans|Shusuke Kaneko|Brian Yuzna,96,4.8,1993,Horror,,,,
27885,0.152064,0,0,Just One of the Girls,Corey Haim|Nicole Eggert|Cameron Bancroft|Johannah Newmarch|Kevin McNulty,Michael Keusch,91,6.4,1993,Comedy,,,,
11244,0.151355,30,0,The Meteor Man,Robert Townsend|Marla Gibbs|Eddie Griffin|Robert Guillaume|James Earl Jones,Robert Townsend,100,4.8,1993,Fantasy,Action,Comedy,Science Fiction,Family
10423,0.140785,14000000,63513743,Dragon: The Bruce Lee Story,Jason Scott Lee|Lauren Holly|Robert Wagner|Michael Learned|Nancy Kwan,Rob Cohen,120,6.9,1993,Drama,Action,,,
12664,0.132556,0,0,The Snapper,Colm Meaney|Tina Kellegher|Ruth McCabe|Eanna MacLiam|Peter Rowen,Stephen Frears,91,5.6,1993,Comedy,Drama,,,
19371,0.13078,0,0,Mr. Nanny,Hulk Hogan|David Johansen|Madeline Zima|Robert Hy Gorman|Sherman Hemsley,Michael Gottlieb,84,5.2,1993,Family,Comedy,Action,,
28260,0.128982,2000000,54207,Return of the Living Dead 3,Melinda Clarke|J. Trevor Edmond|Kent McCord|Sarah Douglas|James T. Callahan,Brian Yuzna,97,5.6,1993,Horror,Romance,Science Fiction,,
22213,0.271575,0,0,Boiling Point,Wesley Snipes|Dennis Hopper|Lolita Davidovich|Viggo Mortensen|Seymour Cassel,James B. Harris,92,4.7,1993,Drama,Action,Adventure,Crime,Thriller
18773,0.12659700000000002,0,0,Doppelganger,Drew Barrymore|George Newbern|Leslie Hope|Dennis Christopher|George Maharis,Avi Nesher,104,5.5,1993,Horror,Mystery,Thriller,,
34723,0.09373,0,0,The Adventures of Huck Finn,Elijah Wood|Courtney B. Vance|Robbie Coltrane|Jason Robards|Ron Perlman,Stephen Sommers,108,6.6,1993,Action,Adventure,Drama,Family,
11143,0.265865,0,0,Ã¥Â¤ÂªÃ¦Å¾Ã¥Â¼Â Ã¤Â¸â°Ã¤Â¸Â°,Jet Li|Michelle Yeoh|Chin Siu-Ho|Fennie Yuen Kit-Ying|Yue Hoi,Yuen Woo-Ping,96,7.0,1993,Action,Comedy,Drama,Thriller,
31503,0.11628800000000003,0,0,My Boyfriend's Back,Andrew Lowery|Traci Lind|Danny Zorn|Edward Herrmann|Mary Beth Hurt,Bob Balaban,85,4.8,1993,Comedy,Romance,,,
2047,0.27659,0,0,The Real McCoy,Kim Basinger|Val Kilmer|Terence Stamp|David Dwyer|Gailard Sartain,Russell Mulcahy,100,5.6,1993,Action,Crime,Drama,Thriller,
23470,0.418515,0,4916135,Surf Ninjas,"Rob Schneider|Ernie Reyes, Jr.|Tone Loc|John Karlen|Nicolas Cowan",Neal Israel,87,5.3,1993,Action,Adventure,Comedy,Family,
18731,0.093323,0,0,Wong Fei Hung V: Tit gai dau ng gung,Jet Li|Sharla Cheung Man|Alan Chui Chung-San|Dicky Cheung|Leung Kar-Yan,Wong Jing,111,5.3,1993,Action,Comedy,Foreign,,
9261,0.276654,1000000,6933459,Xi yan,Kuei Ya-Lei|Sihung Lung|May Chin|Winston Chao|Mitchell Lichtenstein,Ang Lee,109,6.8,1993,Comedy,Drama,Romance,,
1479,0.085248,68000,0,"Clean, Shaven",Peter Greene|Alice Levitt|Megan Owen|Jennifer MacDonald|Molly Castelloe,Lodge Kerrigan,79,6.3,1993,Drama,Crime,,,
25466,0.085043,0,0,AcciÃÂ³n mutante,Antonio Resines|Alex Angulo|FrÃÂ©dÃÂ©rique Feder|Juan Viadas|Karra Elejalde,Ãlex de la Iglesia,94,5.6,1993,Action,Comedy,Science Fiction,,
15278,0.03797,0,17953778,CB4,Chris Rock|Allen Payne|Phil Hartman|Charlie Murphy|Rachel True,Tamra Davis,89,6.5,1993,Music,Comedy,,,
17803,0.143989,0,0,12:01,Jonathan Silverman|Helen Slater|Martin Landau|Nicolas Surovy|Robin Bartlett,Jack Sholder,92,5.9,1993,Science Fiction,Thriller,,,
26672,0.0149919999999999,0,0,The Thief and the Cobbler,Vincent Price|Anthony Quayle|Sean Connery|Joan Sims|Paul Matthews,Richard Williams,72,6.3,1993,Fantasy,Animation,Science Fiction,Family,
25117,0.012941,0,0,Bill Hicks: Revelations,Bill Hicks,Chris Bould,60,7.8,1993,Comedy,,,,
9325,2.550704,4000000,205843612,The Jungle Book,Phil Harris|Sebastian Cabot|Louis Prima|George Sanders|Sterling Holloway,Wolfgang Reitherman,78,7.0,1967,Family,Animation,Adventure,,
37247,2.22723,3000000,104397102,The Graduate,Anne Bancroft|Dustin Hoffman|Katharine Ross|Murray Hamilton|Buck Henry,Mike Nichols,106,7.5,1967,Comedy,Drama,Romance,,
12208,1.975304,12000000,41744718,Casino Royale,David Niven|Peter Sellers|Ursula Andress|Orson Welles|Joanna Pettet,Val Guest|Ken Hughes|John Huston|Joseph McGrath|Robert Parrish,131,5.4,1967,Adventure,Action,Comedy,,
667,1.554808,9500000,111584787,You Only Live Twice,Sean Connery|Akiko Wakabayashi|Karin Dor|Mie Hama|TetsurÃ Tamba,Lewis Gilbert,117,6.2,1967,Action,Thriller,Adventure,,
475,1.022408,2500000,50700000,Bonnie and Clyde,Warren Beatty|Faye Dunaway|Michael J. Pollard|Gene Wilder|Gene Hackman,Arthur Penn,111,7.6,1967,Crime,Drama,,,
649,0.7340720000000001,0,0,Belle de jour,Catherine Deneuve|Michel Piccoli|Jean Sorel|GeneviÃÂ¨ve Page|Pierre ClÃÂ©menti,Luis BuÃÂ±uel,101,6.9,1967,Drama,Romance,,,
903,0.678719,3000000,16217773,Cool Hand Luke,Paul Newman|George Kennedy|Luke Askew|Morgan Woodward|Harry Dean Stanton,Stuart Rosenberg,126,7.2,1967,Crime,Drama,,,
11206,0.586060999999999,4000000,11000000,Wait Until Dark,"Audrey Hepburn|Alan Arkin|Richard Crenna|Efrem Zimbalist, Jr.|Jack Weston",Terence Young,108,7.5,1967,Crime,Drama,Thriller,,
3053,0.5647810000000001,0,0,Dance of the Vampires,Jack MacGowran|Roman Polanski|Alfie Bass|Jessie Robins|Sharon Tate,Roman Polanski,108,6.7,1967,Comedy,Horror,,,
30197,0.5273220000000001,947000,0,The Producers,Gene Wilder|Zero Mostel|Dick Shawn|Kenneth Mars|Lee Meredith,Mel Brooks,88,6.8,1967,Comedy,,,,
4889,0.502062,0,0,Billion Dollar Brain,Michael Caine|FranÃÂ§oise DorlÃÂ©ac|Karl Malden|Ed Begley|Oskar Homolka,Ken Russell,111,4.6,1967,Thriller,,,,
1654,0.485288,25000000,45300000,The Dirty Dozen,Lee Marvin|Ernest Borgnine|Charles Bronson|Jim Brown|John Cassavetes,Robert Aldrich,150,7.2,1967,Action,Adventure,War,,
10633,0.428652,2000000,27379978,In the Heat of the Night,Sidney Poitier|Rod Steiger|Warren Oates|Lee Grant|Larry Gates,Norman Jewison,109,7.0,1967,Crime,Drama,Mystery,Thriller,
42700,0.438314,0,0,The Night of the Generals,Peter O'Toole|Omar Sharif|Philippe Noiret|Christopher Plummer|Howard Vernon,Anatole Litvak,148,6.1,1967,Drama,Action,Thriller,Crime,Mystery
25934,0.214587,640000,0,"To Sir, with Love",Sidney Poitier|Lulu|Christian Roberts|Judy Geeson|Suzy Kendall,James Clavell,105,7.2,1967,Drama,,,,
1879,0.321935,4000000,56666667,Guess Who's Coming to Dinner,Spencer Tracy|Sidney Poitier|Katharine Hepburn|Katharine Houghton|Isabel Sanford,Stanley Kramer,108,7.4,1967,Comedy,Drama,Romance,,
26912,0.311525,0,0,Quatermass and the Pit,James Donald|Andrew Keir|Barbara Shelley|Julian Glover|Duncan Lamont,Roy Ward Baker,97,5.3,1967,Horror,Science Fiction,,,
18900,0.2771,3500000,0,In Cold Blood,Robert Blake|Scott Wilson|John Forsythe|Paul Stewart|Gerald S. O'Loughlin,Richard Brooks,134,6.9,1967,Crime,Drama,,,
25560,0.247575,0,0,The Taming of the Shrew,Elizabeth Taylor|Richard Burton|Cyril Cusack|Michael Hordern|Alfred Lynch,Franco Zeffirelli,122,5.2,1967,Comedy,Drama,Romance,,
5064,0.201545,0,0,Carry On Doctor,Jim Dale|Kenneth Williams|Sid James|Barbara Windsor|Joan Sims,Gerald Thomas,90,5.9,1967,Comedy,,,,
16081,0.241283,18000000,9000000,Doctor Dolittle,Rex Harrison|Samantha Eggar|Richard Attenborough|Anthony Newley|Peter Bull,Richard Fleischer,152,5.1,1967,Adventure,Fantasy,Comedy,Family,Music
27945,0.239833,0,0,Hombre,Paul Newman|Fredric March|Richard Boone|Diane Cilento|Cameron Mitchell,Martin Ritt,111,6.5,1967,Action,Drama,Western,,
3055,0.213291,5000000,50000000,Valley of the Dolls,Barbara Parkins|Patty Duke|Sharon Tate|Paul Burke|Tony Scotti,Mark Robson,123,6.2,1967,Music,Drama,Romance,,
17887,0.197331,0,0,Barefoot in the Park,Robert Redford|Jane Fonda|Charles Boyer|Mildred Natwick|Herb Edelman,Gene Saks,106,6.9,1967,Comedy,Romance,,,
5767,0.161576,0,0,Two for the Road,Audrey Hepburn|Albert Finney|Georges DescriÃÂ¨res|Claude Dauphin|Nadia Gray,Stanley Donen,111,6.7,1967,Comedy,Drama,Romance,,
26039,0.33726100000000003,0,0,Point Blank,Lee Marvin|Angie Dickinson|Keenan Wynn|Carroll O'Connor|Lloyd Bochner,John Boorman,92,6.7,1967,Action,Adventure,Crime,Drama,Mystery
27277,0.139647,0,6000000,The War Wagon,"John Wayne|Kirk Douglas|Howard Keel|Robert Walker, Jr.|Keenan Wynn",Burt Kennedy,96,6.3,1967,Western,,,,
2984,0.114342,3500000,2000000,A Countess from Hong Kong,Marlon Brando|Sophia Loren|Tippi Hedren|Sydney Chaplin|Charles Chaplin,Charles Chaplin,120,5.4,1967,Comedy,Romance,,,
28504,0.109398,65000,0,Spider Baby,Lon Chaney Jr.|Carol Ohmart|Quinn K. Redeker|Beverly Washburn|Jill Banner,Jack Hill |Bart Patton,81,6.3,1967,Horror,Comedy,Science Fiction,,
18627,0.154785999999999,0,0,KaijÃÂ«tÃ no Kessen: Gojira no Musuko,Tadao Takashima|Akira Kubo|Bibari Maeda|Akihiko Hirata|Yoshio Tsuchiya,Jun Fukuda,86,5.7,1967,Science Fiction,,,,
18209,0.225687,0,0,Bedazzled,Peter Cook|Dudley Moore|Raquel Welch|Eleanor Bron|Robert Russell,Stanley Donen,103,5.7,1967,Fantasy,Comedy,Romance,,
135,0.095101,0,0,Dont Look Back,Bob Dylan|Albert Grossman|Bob Neuwirth|Joan Baez|Alan Price,D.A. Pennebaker,96,6.9,1967,Documentary,Music,,,
24816,0.094057,0,0,The Gnome-Mobile,Walter Brennan|Matthew Garber|Karen Dotrice|Richard Deacon|Tom Lowell,Robert Stevenson,85,5.5,1967,Fantasy,Comedy,Family,,
32489,0.093993,0,0,Thoroughly Modern Millie,Julie Andrews|James Fox|Mary Tyler Moore|Carol Channing|John Gavin,George Roy Hill,138,5.5,1967,Comedy,Music,Romance,,
3104,0.174153,0,0,Frankenstein Created Woman,Peter Cushing|Susan Denberg|Thorley Walters|Robert Morris|Duncan Lamont,Terence Fisher,92,5.4,1967,Horror,Science Fiction,,,
42694,0.054863,0,0,Who's That Knocking at My Door,Zina Bethune|Harvey Keitel|Anne Collette|Lennard Kuras|Michael Scala,Martin Scorsese,90,5.3,1967,Drama,Romance,,,
24568,0.054432000000000015,0,0,Follow That Camel,Phil Silvers|Kenneth Williams|Jim Dale|Charles Hawtrey|Joan Sims,Gerald Thomas,95,5.5,1967,Comedy,,,,
24130,0.034181,0,0,In Like Flint,James Coburn|Lee J. Cobb|Jean Hale|Andrew Duggan|Anna Lee,Gordon Douglas,114,5.5,1967,Action,Adventure,Comedy,,
657,2.508235,2500000,78898765,From Russia With Love,Sean Connery|Daniela Bianchi|Lotte Lenya|Robert Shaw|Bernard Lee,Terence Young,115,6.7,1963,Action,Thriller,Adventure,,
9078,2.18041,0,0,The Sword in the Stone,Sebastian Cabot|Karl Swenson|Junius Matthews|Norman Alden|Rickie Sorensen,Wolfgang Reitherman,79,6.7,1963,Animation,Family,,,
571,1.13932099999999,2500000,11403529,The Birds,Tippi Hedren|Rod Taylor|Suzanne Pleshette|Veronica Cartwright|Ethel Griffies,Alfred Hitchcock,119,7.0,1963,Horror,,,,
4808,0.920094,4000000,13474588,Charade,Cary Grant|Audrey Hepburn|Walter Matthau|James Coburn|George Kennedy,Stanley Donen,113,7.5,1963,Comedy,Mystery,Romance,Thriller,
6166,0.907078,0,0,Dinner for One,Freddie Frinton|May Warden|Heinz Piper,Heinz Dunkhase,18,6.3,1963,Comedy,,,,
8095,0.8045329999999989,31115000,57750000,Cleopatra,Elizabeth Taylor|Richard Burton|Rex Harrison|Roddy McDowall|Martin Landau,Joseph L. Mankiewicz|Rouben Mamoulian|Darryl F. Zanuck,248,6.3,1963,Drama,History,Romance,,
11576,0.78112,9400000,0,"It's a Mad, Mad, Mad, Mad World",Spencer Tracy|Milton Berle|Sid Caesar|Buddy Hackett|Mickey Rooney,Stanley Kramer,163,6.5,1963,Comedy,Adventure,Action,Crime,
936,0.7048949999999989,0,10878107,The Pink Panther,David Niven|Peter Sellers|Robert Wagner|Capucine|Brenda De Banzie,Blake Edwards,115,6.8,1963,Comedy,Crime,,,
5925,0.664326,4000000,5000000,The Great Escape,Steve McQueen|James Garner|Richard Attenborough|James Donald|Charles Bronson,John Sturges,172,7.5,1963,Adventure,Drama,History,Thriller,War
11772,0.628166,0,0,The Haunting,Julie Harris|Claire Bloom|Richard Johnson|Russ Tamblyn|Fay Compton,Robert Wise,112,6.7,1963,Mystery,Horror,Thriller,,
9960,0.50154,0,0,Lord of the Flies,James Aubrey|Tom Chapin|Hugh Edwards|Roger Elwin|Tom Gaman,Peter Brook,92,6.4,1963,Adventure,Drama,Foreign,Thriller,
2690,0.479771,0,0,Irma la Douce,Jack Lemmon|Shirley MacLaine|Lou Jacobi|Cliff Osmond|Bruce Yarnell,Billy Wilder,135,6.8,1963,Comedy,Romance,,,
751,0.62852,0,0,Murder at the Gallop,Margaret Rutherford|Stringer Davis|Robert Morley|Flora Robson|Charles 'Bud' Tingwell,George Pollock,81,5.4,1963,Drama,Thriller,Crime,Mystery,Comedy
21143,0.334587,750000,0,The Day of the Triffids,Howard Keel|Nicole Maurey|Janette Scott|Kieron Moore|Mervyn Johns,Freddie Francis|Steve Sekely,94,6.0,1963,Horror,Science Fiction,Thriller,,
24748,0.3104,0,0,Hud,Paul Newman|Melvyn Douglas|Patricia Neal|Brandon De Wilde|Whit Bissell,Martin Ritt,112,7.0,1963,Action,Drama,Western,,
5769,0.25045100000000003,1000000,0,Tom Jones,Albert Finney|Susannah York|Hugh Griffith|Edith Evans|Joan Greenwood,Tony Richardson,128,5.4,1963,Adventure,Comedy,History,Romance,
29056,0.249429,0,0,The Raven,Vincent Price|Peter Lorre|Boris Karloff|Hazel Court|Olive Sturgess,Roger Corman,86,5.9,1963,Comedy,Fantasy,Horror,,
15875,0.215025,0,0,Donovan's Reef,John Wayne|Lee Marvin|Elizabeth Allen|Jack Warden|Cesar Romero,John Ford,109,6.0,1963,Adventure,Comedy,Romance,,
25504,0.209065,0,0,Shock Corridor,Peter Breck|Constance Towers|Gene Evans|James Best|Hari Rhodes,Samuel Fuller,101,5.9,1963,Drama,Mystery,Thriller,,
27759,0.207161,17000000,10000000,55 Days at Peking,Charlton Heston|Ava Gardner|David Niven|Burt Kwouk|Flora Robson,Nicholas Ray|Guy Green,154,5.6,1963,Action,Drama,History,,
31655,0.203675,0,0,The Terror,Boris Karloff|Jack Nicholson|Sandra Knight|Dick Miller|Dorothy Neumann,Roger Corman|Francis Ford Coppola|Monte Hellman|Jack Hill |Jack Nicholson,81,5.0,1963,Horror,Thriller,,,
2593,0.201754,0,0,Le Feu follet,Maurice Ronet|LÃÂ©na Skerla|Yvonne Clech|Hubert Deschamps|Jean-Paul Moulinot,Louis Malle,108,7.3,1963,Drama,Foreign,,,
18331,0.198774,0,0,The Nutty Professor,Jerry Lewis|Stella Stevens|Del Moore|Med Flory|Norman Alden,Jerry Lewis,107,6.7,1963,Comedy,Romance,Family,,
18774,0.188442,0,0,This Sporting Life,Richard Harris|Rachel Roberts|Alan Badel|William Hartnell|Colin Blakely,Lindsay Anderson,134,5.8,1963,Drama,,,,
15263,0.183514,0,0,McLintock!,John Wayne|Maureen O'Hara|Patrick Wayne|Stefanie Powers|Jack Kruschen,Andrew V. McLaglen,127,5.7,1963,Comedy,Romance,Western,,
11533,0.178713,1000000,0,Jason and the Argonauts,Todd Armstrong|Nancy Kovack|Gary Raymond|Laurence Naismith|Niall MacGinnis,Don Chaffey,104,6.8,1963,Adventure,Family,Fantasy,,
32569,0.6010840000000001,0,0,X: The Man with the X-Ray Eyes,Ray Milland|Diana Van der Vlis|Harold J. Stone|John Hoyt|Don Rickles,Roger Corman,79,6.3,1963,Horror,Science Fiction,Thriller,,
26535,0.144419,0,0,Billy Liar,Tom Courtenay|Wilfred Pickles|Mona Washbourne|Ethel Griffies|Finlay Currie,John Schlesinger,93,6.0,1963,Romance,Comedy,Drama,,
30137,0.142055,0,0,The Haunted Palace,Vincent Price|Debra Paget|Lon Chaney Jr.|Frank Maxwell|Leo Gordon,Roger Corman,87,6.1,1963,Horror,,,,
42987,0.12157,0,0,The Servant,Dirk Bogarde|Sarah Miles|Wendy Craig|James Fox|Catherine Lacey,Joseph Losey,116,6.2,1963,Drama,,,,
38805,0.11516400000000003,0,0,Lilies of the Field,Sidney Poitier|Lilia Skala|Isa Crino|Lisa Mann,Ralph Nelson,94,5.0,1963,Comedy,Drama,,,
4025,0.094935,0,0,The Prize,Paul Newman|Edward G. Robinson|Elke Sommer|Diane Baker|Micheline Presle,Mark Robson,134,6.5,1963,Drama,Mystery,Crime,,
39222,0.048376,0,0,The Kiss of the Vampire,Clifford Evans|Noel Willman|Edward de Souza|Jennifer Daniel|Barry Warren,Don Sharp,88,6.7,1963,Horror,,,,
27636,0.045417,66500,0,La frusta e il corpo,Daliah Lavi|Christopher Lee|Tony Kendall|Ida Galli|Harriet Medin,Mario Bava,87,6.7,1963,Mystery,Horror,,,
679,2.485419,18500000,131060248,Aliens,Sigourney Weaver|Carrie Henn|Michael Biehn|Lance Henriksen|Paul Reiser,James Cameron,137,7.6,1986,Horror,Action,Thriller,Science Fiction,
8009,1.528427,16000000,5900000,Highlander,Christopher Lambert|Roxanne Hart|Clancy Brown|Sean Connery|Beatie Edney,Russell Mulcahy,116,6.5,1986,Adventure,Action,Fantasy,,
792,1.522478,6000000,138530565,Platoon,Tom Berenger|Charlie Sheen|Willem Dafoe|Forest Whitaker|John C. McGinley,Oliver Stone,120,7.3,1986,Drama,War,Action,,
744,1.469796,15000000,356830601,Top Gun,Tom Cruise|Kelly McGillis|Val Kilmer|Anthony Edwards|Tom Skerritt,Tony Scott,110,6.6,1986,Drama,Action,Romance,,
9377,1.36519,6000000,70136369,Ferris Bueller's Day Off,Matthew Broderick|Alan Ruck|Mia Sara|Jeffrey Jones|Jennifer Grey,John Hughes,103,7.3,1986,Drama,Comedy,,,
235,1.349043,8000000,52287000,Stand by Me,Wil Wheaton|River Phoenix|Corey Feldman|Jerry O'Connell|Kiefer Sutherland,Rob Reiner,89,7.5,1986,Crime,Drama,,,
9318,1.346332,0,0,AstÃÂ©rix chez les Bretons,Roger Carel|Graham Bushnell|Pierre Mondy|Maurice Risch|Roger Lumont,Pino Van Lamsweerde,79,6.6,1986,Family,Animation,Adventure,Comedy,
4978,1.251215,0,84542002,An American Tail,Phillip Glasser|Dom DeLuise|Nehemiah Persoff|Erica Yohn|Amy Green,Don Bluth,80,6.6,1986,Drama,Family,Animation,Adventure,
